Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
153	2150	n/a	0	0	n/a	N	0	0	604	320	1.10	0.83	2.19	21017	540	n/a	101	604	n/a	67	604	n/a	220	604	n/a	
154	2162	n/a	0	0	n/a	N	0	1	1965	1506	3.90	2.45	9.69	30913	1816	n/a	121	1960	n/a	71	1964	n/a	448	1840	n/a	
155	2171	n/a	0	0	n/a	N	0	1	1476	953	2.63	1.71	6.58	65535	1252	n/a	237	1424	n/a	99	1472	n/a	822	1328	n/a	
156	2179	n/a	0	0	n/a	N	0	0	45	7.05	0.03	0.03	0.07	6807	0	n/a	36	44	n/a	35	44	n/a	68	44	n/a	
157	2198	n/a	0	0	n/a	N	0	1	1634	724	2.20	1.68	4.00	18528	1388	n/a	84	1620	n/a	58	1632	n/a	157	1576	n/a	
158	2219	n/a	0	0	n/a	N	0	1	1706	995	3.08	2.18	6.59	25148	1500	n/a	95	1700	n/a	70	1704	n/a	287	1668	n/a	
159	2258	n/a	0	0	n/a	N	0	1	682	749	1.74	1.05	4.75	52415	632	n/a	144	680	n/a	87	680	n/a	417	676	n/a	
160	2294	n/a	0	0	n/a	N	0	0	250	69.9	0.26	0.23	0.41	11944	88	n/a	53	248	n/a	46	248	n/a	86	248	n/a	
161	2313	n/a	0	0	n/a	N	0	0	224	58.0	0.26	0.22	0.44	13011	84	n/a	56	224	n/a	46	224	n/a	104	224	n/a	
162	2313	n/a	0	0	n/a	N	0	0	569	313	0.84	0.56	1.49	43298	356	n/a	112	568	n/a	57	568	n/a	220	560	n/a	
163	2327	n/a	0	0	n/a	N	0	1	1556	936	2.59	1.69	5.48	24576	1436	n/a	91	1556	n/a	62	1556	n/a	229	1544	n/a	
164	2332	n/a	0	0	n/a	N	0	1	1462	640	1.76	1.49	3.47	19453	1212	n/a	69	1460	n/a	56	1460	n/a	167	1396	n/a	
165	2333	n/a	0	0	n/a	N	0	0	58	9.46	0.05	0.05	0.07	7369	0	n/a	39	56	n/a	42	56	n/a	67	56	n/a	
166	2341	n/a	0	0	n/a	N	0	1	886	989	2.47	1.34	6.60	58758	800	n/a	213	884	n/a	83	884	n/a	566	828	n/a	
167	2353	n/a	0	0	n/a	N	0	1	1300	715	1.94	1.47	3.75	47239	1120	n/a	101	1296	n/a	60	1300	n/a	315	1280	n/a	
168	2362	n/a	0	0	n/a	N	0	1	1502	550	1.69	1.47	2.61	14692	1208	n/a	69	1496	n/a	54	1500	n/a	125	1484	n/a	
169	2366	n/a	0	0	n/a	N	0	0	68	13.4	0.05	0.05	0.05	8948	0	n/a	37	68	n/a	31	68	n/a	39	68	n/a	
170	2384	n/a	0	0	n/a	N	0	1	1325	666	2.02	1.63	4.20	27089	1116	n/a	103	1324	n/a	72	1324	n/a	262	1324	n/a	
171	2389	n/a	0	0	n/a	N	0	0	409	84.8	0.43	0.45	0.61	9114	0	n/a	62	408	n/a	58	408	n/a	69	408	n/a	
